timestamp,time_offset,current
2025-07-25T20:22:41.87509+02:00,0.077000,0.007433
2025-07-25T20:22:41.87609+02:00,0.078000,0.007650
2025-07-25T20:22:41.87709+02:00,0.079000,0.008004
2025-07-25T20:22:41.87809+02:00,0.080000,0.008314
2025-07-25T20:22:41.87909+02:00,0.081000,0.008434
2025-07-25T20:22:41.88009+02:00,0.082000,0.008763
2025-07-25T20:22:41.88109+02:00,0.083000,0.008901
2025-07-25T20:22:41.88209+02:00,0.084000,0.008978
2025-07-25T20:22:41.88309+02:00,0.085000,0.008849
2025-07-25T20:22:41.88409+02:00,0.086000,0.008735
2025-07-25T20:22:41.88509+02:00,0.087000,0.008869
2025-07-25T20:22:41.88609+02:00,0.088000,0.008706
2025-07-25T20:22:41.88709+02:00,0.089000,0.008608
2025-07-25T20:22:41.88809+02:00,0.090000,0.008450
2025-07-25T20:22:41.88909+02:00,0.091000,0.008539
2025-07-25T20:22:41.89009+02:00,0.092000,0.008565
2025-07-25T20:22:41.89109+02:00,0.093000,0.008719
2025-07-25T20:22:41.89209+02:00,0.094000,0.008770
2025-07-25T20:22:41.89309+02:00,0.095000,0.008879
2025-07-25T20:22:41.89409+02:00,0.096000,0.008961
2025-07-25T20:22:41.89509+02:00,0.097000,0.009303
2025-07-25T20:22:41.89609+02:00,0.098000,0.009341
2025-07-25T20:22:41.89709+02:00,0.099000,0.009582
2025-07-25T20:22:41.89809+02:00,0.100000,0.009815
2025-07-25T20:22:41.89909+02:00,0.101000,0.009825
2025-07-25T20:22:41.90009+02:00,0.102000,0.009993
2025-07-25T20:22:41.90109+02:00,0.103000,0.010092
2025-07-25T20:22:41.90209+02:00,0.104000,0.010171
2025-07-25T20:22:41.90309+02:00,0.105000,0.010152
2025-07-25T20:22:41.90409+02:00,0.106000,0.010262
2025-07-25T20:22:41.90509+02:00,0.107000,0.010303
2025-07-25T20:22:41.90609+02:00,0.108000,0.010406
2025-07-25T20:22:41.90709+02:00,0.109000,0.010635
2025-07-25T20:22:41.90809+02:00,0.110000,0.010787
2025-07-25T20:22:41.90909+02:00,0.111000,0.010877
2025-07-25T20:22:41.91009+02:00,0.112000,0.011168
2025-07-25T20:22:41.91109+02:00,0.113000,0.011526
2025-07-25T20:22:41.91209+02:00,0.114000,0.011789
2025-07-25T20:22:41.91309+02:00,0.115000,0.012200
2025-07-25T20:22:41.91409+02:00,0.116000,0.012643
2025-07-25T20:22:41.91509+02:00,0.117000,0.013091
2025-07-25T20:22:41.91609+02:00,0.118000,0.013343
2025-07-25T20:22:41.91709+02:00,0.119000,0.013791
2025-07-25T20:22:41.91809+02:00,0.120000,0.014075
2025-07-25T20:22:41.91909+02:00,0.121000,0.014227
2025-07-25T20:22:41.92009+02:00,0.122000,0.014409
2025-07-25T20:22:41.92109+02:00,0.123000,0.014314
2025-07-25T20:22:41.92209+02:00,0.124000,0.014466
2025-07-25T20:22:41.92309+02:00,0.125000,0.014204
2025-07-25T20:22:41.92409+02:00,0.126000,0.014035
2025-07-25T20:22:41.92509+02:00,0.127000,0.014088
2025-07-25T20:22:41.92609+02:00,0.128000,0.013701
2025-07-25T20:22:41.92709+02:00,0.129000,0.013582
2025-07-25T20:22:41.92809+02:00,0.130000,0.013156
2025-07-25T20:22:41.92909+02:00,0.131000,0.012931
2025-07-25T20:22:41.93009+02:00,0.132000,0.012799
2025-07-25T20:22:41.93109+02:00,0.133000,0.012572
2025-07-25T20:22:41.93209+02:00,0.134000,0.012374
2025-07-25T20:22:41.93309+02:00,0.135000,0.012288
2025-07-25T20:22:41.93409+02:00,0.136000,0.012212
2025-07-25T20:22:41.93509+02:00,0.137000,0.012001
2025-07-25T20:22:41.93609+02:00,0.138000,0.011960
2025-07-25T20:22:41.93709+02:00,0.139000,0.011648
2025-07-25T20:22:41.93809+02:00,0.140000,0.011659
2025-07-25T20:22:41.93909+02:00,0.141000,0.011351
2025-07-25T20:22:41.94009+02:00,0.142000,0.011209
2025-07-25T20:22:41.94109+02:00,0.143000,0.010935
2025-07-25T20:22:41.94209+02:00,0.144000,0.010638
2025-07-25T20:22:41.94309+02:00,0.145000,0.010331
2025-07-25T20:22:41.94409+02:00,0.146000,0.009910
2025-07-25T20:22:41.94509+02:00,0.147000,0.009575
2025-07-25T20:22:41.94609+02:00,0.148000,0.009376
2025-07-25T20:22:41.94709+02:00,0.149000,0.009145
2025-07-25T20:22:41.94809+02:00,0.150000,0.008945
2025-07-25T20:22:41.94909+02:00,0.151000,0.008803
2025-07-25T20:22:41.95009+02:00,0.152000,0.008879
2025-07-25T20:22:41.95109+02:00,0.153000,0.008736
2025-07-25T20:22:41.95209+02:00,0.154000,0.008943
2025-07-25T20:22:41.95309+02:00,0.155000,0.008972
2025-07-25T20:22:41.95409+02:00,0.156000,0.009005
2025-07-25T20:22:41.95509+02:00,0.157000,0.009220
2025-07-25T20:22:41.95609+02:00,0.158000,0.009272
2025-07-25T20:22:41.95709+02:00,0.159000,0.009399
2025-07-25T20:22:41.95809+02:00,0.160000,0.009482
2025-07-25T20:22:41.95909+02:00,0.161000,0.009465
2025-07-25T20:22:41.96009+02:00,0.162000,0.009431
2025-07-25T20:22:41.96109+02:00,0.163000,0.009338
2025-07-25T20:22:41.96209+02:00,0.164000,0.009144
2025-07-25T20:22:41.96309+02:00,0.165000,0.008849
2025-07-25T20:22:41.96409+02:00,0.166000,0.008626
2025-07-25T20:22:41.96509+02:00,0.167000,0.008340
2025-07-25T20:22:41.96609+02:00,0.168000,0.007985
2025-07-25T20:22:41.96709+02:00,0.169000,0.007859
2025-07-25T20:22:41.96809+02:00,0.170000,0.007521
2025-07-25T20:22:41.96909+02:00,0.171000,0.007281
2025-07-25T20:22:41.97009+02:00,0.172000,0.007046
2025-07-25T20:22:41.97109+02:00,0.173000,0.007008
2025-07-25T20:22:41.97209+02:00,0.174000,0.006921
2025-07-25T20:22:41.97309+02:00,0.175000,0.006854
2025-07-25T20:22:41.97409+02:00,0.176000,0.006823
2025-07-25T20:22:41.97509+02:00,0.177000,0.006827
2025-07-25T20:22:41.97609+02:00,0.178000,0.006856
2025-07-25T20:22:41.97709+02:00,0.179000,0.006866
2025-07-25T20:22:41.97809+02:00,0.180000,0.007046
2025-07-25T20:22:41.97909+02:00,0.181000,0.006921
2025-07-25T20:22:41.98009+02:00,0.182000,0.007009
2025-07-25T20:22:41.98109+02:00,0.183000,0.007079
2025-07-25T20:22:41.98209+02:00,0.184000,0.007020
2025-07-25T20:22:41.98309+02:00,0.185000,0.006857
2025-07-25T20:22:41.98409+02:00,0.186000,0.006962
2025-07-25T20:22:41.98509+02:00,0.187000,0.007014
2025-07-25T20:22:41.98609+02:00,0.188000,0.006867
2025-07-25T20:22:41.98709+02:00,0.189000,0.007153
2025-07-25T20:22:41.98809+02:00,0.190000,0.007282
2025-07-25T20:22:41.98909+02:00,0.191000,0.007351
2025-07-25T20:22:41.99009+02:00,0.192000,0.007762
2025-07-25T20:22:41.99109+02:00,0.193000,0.008148
2025-07-25T20:22:41.99209+02:00,0.194000,0.008499
2025-07-25T20:22:41.99309+02:00,0.195000,0.008971
2025-07-25T20:22:41.99409+02:00,0.196000,0.009465
2025-07-25T20:22:41.99509+02:00,0.197000,0.009959
2025-07-25T20:22:41.99609+02:00,0.198000,0.010398
2025-07-25T20:22:41.99709+02:00,0.199000,0.010775
2025-07-25T20:22:41.99809+02:00,0.200000,0.011297
2025-07-25T20:22:41.99909+02:00,0.201000,0.011597
2025-07-25T20:22:42.00009+02:00,0.202000,0.011823
2025-07-25T20:22:42.00109+02:00,0.203000,0.012038
2025-07-25T20:22:42.00209+02:00,0.204000,0.012210
2025-07-25T20:22:42.00309+02:00,0.205000,0.012290
2025-07-25T20:22:42.00409+02:00,0.206000,0.012233
2025-07-25T20:22:42.00509+02:00,0.207000,0.012374
2025-07-25T20:22:42.00609+02:00,0.208000,0.012286
2025-07-25T20:22:42.00709+02:00,0.209000,0.012063
2025-07-25T20:22:42.00809+02:00,0.210000,0.012076
2025-07-25T20:22:42.00909+02:00,0.211000,0.012050
2025-07-25T20:22:42.01009+02:00,0.212000,0.012171
2025-07-25T20:22:42.01109+02:00,0.213000,0.012195
2025-07-25T20:22:42.01209+02:00,0.214000,0.012329
2025-07-25T20:22:42.01309+02:00,0.215000,0.012292
2025-07-25T20:22:42.01409+02:00,0.216000,0.012397
2025-07-25T20:22:42.01509+02:00,0.217000,0.012474
2025-07-25T20:22:42.01609+02:00,0.218000,0.012448
2025-07-25T20:22:42.01709+02:00,0.219000,0.012511
2025-07-25T20:22:42.01809+02:00,0.220000,0.012651
2025-07-25T20:22:42.01909+02:00,0.221000,0.012643
2025-07-25T20:22:42.02009+02:00,0.222000,0.012679
2025-07-25T20:22:42.02109+02:00,0.223000,0.012519
2025-07-25T20:22:42.02209+02:00,0.224000,0.012545
2025-07-25T20:22:42.02309+02:00,0.225000,0.012461
2025-07-25T20:22:42.02409+02:00,0.226000,0.012372
2025-07-25T20:22:42.02509+02:00,0.227000,0.012220
2025-07-25T20:22:42.02609+02:00,0.228000,0.012017
2025-07-25T20:22:42.02709+02:00,0.229000,0.011926
2025-07-25T20:22:42.02809+02:00,0.230000,0.011847
2025-07-25T20:22:42.02909+02:00,0.231000,0.011768
2025-07-25T20:22:42.03009+02:00,0.232000,0.011981
2025-07-25T20:22:42.03109+02:00,0.233000,0.012048
2025-07-25T20:22:42.03209+02:00,0.234000,0.012158
2025-07-25T20:22:42.03309+02:00,0.235000,0.012251
2025-07-25T20:22:42.03409+02:00,0.236000,0.012611
2025-07-25T20:22:42.03509+02:00,0.237000,0.012733
2025-07-25T20:22:42.03609+02:00,0.238000,0.012940
2025-07-25T20:22:42.03709+02:00,0.239000,0.012988
2025-07-25T20:22:42.03809+02:00,0.240000,0.013002
2025-07-25T20:22:42.03909+02:00,0.241000,0.013037
2025-07-25T20:22:42.04009+02:00,0.242000,0.012950
2025-07-25T20:22:42.04109+02:00,0.243000,0.012899
2025-07-25T20:22:42.04209+02:00,0.244000,0.012502
2025-07-25T20:22:42.04309+02:00,0.245000,0.012273
2025-07-25T20:22:42.04409+02:00,0.246000,0.012056
2025-07-25T20:22:42.04509+02:00,0.247000,0.011594
2025-07-25T20:22:42.04609+02:00,0.248000,0.011127
2025-07-25T20:22:42.04709+02:00,0.249000,0.010756
2025-07-25T20:22:42.04809+02:00,0.250000,0.010362
2025-07-25T20:22:42.04909+02:00,0.251000,0.010039
2025-07-25T20:22:42.05009+02:00,0.252000,0.009771
2025-07-25T20:22:42.05109+02:00,0.253000,0.009510
2025-07-25T20:22:42.05209+02:00,0.254000,0.009223
2025-07-25T20:22:42.05309+02:00,0.255000,0.009058
2025-07-25T20:22:42.05409+02:00,0.256000,0.008795
2025-07-25T20:22:42.05509+02:00,0.257000,0.008580
2025-07-25T20:22:42.05609+02:00,0.258000,0.008336
2025-07-25T20:22:42.05709+02:00,0.259000,0.008239
2025-07-25T20:22:42.05809+02:00,0.260000,0.008095
2025-07-25T20:22:42.05909+02:00,0.261000,0.008046
2025-07-25T20:22:42.06009+02:00,0.262000,0.007665
2025-07-25T20:22:42.06109+02:00,0.263000,0.007387
2025-07-25T20:22:42.06209+02:00,0.264000,0.007131
2025-07-25T20:22:42.06309+02:00,0.265000,0.007028
2025-07-25T20:22:42.06409+02:00,0.266000,0.006784
2025-07-25T20:22:42.06509+02:00,0.267000,0.006418
2025-07-25T20:22:42.06609+02:00,0.268000,0.006373
2025-07-25T20:22:42.06709+02:00,0.269000,0.006221
2025-07-25T20:22:42.06809+02:00,0.270000,0.006223
2025-07-25T20:22:42.06909+02:00,0.271000,0.006245
2025-07-25T20:22:42.07009+02:00,0.272000,0.006356
2025-07-25T20:22:42.07109+02:00,0.273000,0.006329
2025-07-25T20:22:42.07209+02:00,0.274000,0.006738
2025-07-25T20:22:42.07309+02:00,0.275000,0.006828
2025-07-25T20:22:42.07409+02:00,0.276000,0.007228
2025-07-25T20:22:42.07509+02:00,0.277000,0.007540
2025-07-25T20:22:42.07609+02:00,0.278000,0.007831
2025-07-25T20:22:42.07709+02:00,0.279000,0.008228
2025-07-25T20:22:42.07809+02:00,0.280000,0.008380
2025-07-25T20:22:42.07909+02:00,0.281000,0.008733
2025-07-25T20:22:42.08009+02:00,0.282000,0.008818
2025-07-25T20:22:42.08109+02:00,0.283000,0.008794
2025-07-25T20:22:42.08209+02:00,0.284000,0.008893
2025-07-25T20:22:42.08309+02:00,0.285000,0.008997
2025-07-25T20:22:42.08409+02:00,0.286000,0.008908
2025-07-25T20:22:42.08509+02:00,0.287000,0.008947
2025-07-25T20:22:42.08609+02:00,0.288000,0.008773
2025-07-25T20:22:42.08709+02:00,0.289000,0.008838
2025-07-25T20:22:42.08809+02:00,0.290000,0.008592
2025-07-25T20:22:42.08909+02:00,0.291000,0.008538
2025-07-25T20:22:42.09009+02:00,0.292000,0.008592
2025-07-25T20:22:42.09109+02:00,0.293000,0.008763
2025-07-25T20:22:42.09209+02:00,0.294000,0.008763
2025-07-25T20:22:42.09309+02:00,0.295000,0.009031
2025-07-25T20:22:42.09409+02:00,0.296000,0.009149
2025-07-25T20:22:42.09509+02:00,0.297000,0.009284
2025-07-25T20:22:42.09609+02:00,0.298000,0.009625
2025-07-25T20:22:42.09709+02:00,0.299000,0.009642
2025-07-25T20:22:42.09809+02:00,0.300000,0.009934
2025-07-25T20:22:42.09909+02:00,0.301000,0.010098
2025-07-25T20:22:42.10009+02:00,0.302000,0.010196
2025-07-25T20:22:42.10109+02:00,0.303000,0.010080
2025-07-25T20:22:42.10209+02:00,0.304000,0.010308
2025-07-25T20:22:42.10309+02:00,0.305000,0.010258
2025-07-25T20:22:42.10409+02:00,0.306000,0.010329
2025-07-25T20:22:42.10509+02:00,0.307000,0.010316
2025-07-25T20:22:42.10609+02:00,0.308000,0.010509
2025-07-25T20:22:42.10709+02:00,0.309000,0.010600
2025-07-25T20:22:42.10809+02:00,0.310000,0.010663
2025-07-25T20:22:42.10909+02:00,0.311000,0.011059
2025-07-25T20:22:42.11009+02:00,0.312000,0.011315
2025-07-25T20:22:42.11109+02:00,0.313000,0.011625
2025-07-25T20:22:42.11209+02:00,0.314000,0.011910
2025-07-25T20:22:42.11309+02:00,0.315000,0.012350
2025-07-25T20:22:42.11409+02:00,0.316000,0.012815
2025-07-25T20:22:42.11509+02:00,0.317000,0.013156
2025-07-25T20:22:42.11609+02:00,0.318000,0.013439
2025-07-25T20:22:42.11709+02:00,0.319000,0.013822
2025-07-25T20:22:42.11809+02:00,0.320000,0.014162
2025-07-25T20:22:42.11909+02:00,0.321000,0.014391
2025-07-25T20:22:42.12009+02:00,0.322000,0.014372
2025-07-25T20:22:42.12109+02:00,0.323000,0.014644
2025-07-25T20:22:42.12209+02:00,0.324000,0.014563
2025-07-25T20:22:42.12309+02:00,0.325000,0.014479
2025-07-25T20:22:42.12409+02:00,0.326000,0.014188
2025-07-25T20:22:42.12509+02:00,0.327000,0.014006
2025-07-25T20:22:42.12609+02:00,0.328000,0.013731
2025-07-25T20:22:42.12709+02:00,0.329000,0.013640
2025-07-25T20:22:42.12809+02:00,0.330000,0.013390
2025-07-25T20:22:42.12909+02:00,0.331000,0.012933
2025-07-25T20:22:42.13009+02:00,0.332000,0.012868
2025-07-25T20:22:42.13109+02:00,0.333000,0.012708
2025-07-25T20:22:42.13209+02:00,0.334000,0.012456
2025-07-25T20:22:42.13309+02:00,0.335000,0.012414
2025-07-25T20:22:42.13409+02:00,0.336000,0.012250
2025-07-25T20:22:42.13509+02:00,0.337000,0.012126
2025-07-25T20:22:42.13609+02:00,0.338000,0.012037
2025-07-25T20:22:42.13709+02:00,0.339000,0.011804
2025-07-25T20:22:42.13809+02:00,0.340000,0.011554
2025-07-25T20:22:42.13909+02:00,0.341000,0.011559
2025-07-25T20:22:42.14009+02:00,0.342000,0.011275
2025-07-25T20:22:42.14109+02:00,0.343000,0.010967
2025-07-25T20:22:42.14209+02:00,0.344000,0.010633
2025-07-25T20:22:42.14309+02:00,0.345000,0.010502
2025-07-25T20:22:42.14409+02:00,0.346000,0.009983
2025-07-25T20:22:42.14509+02:00,0.347000,0.009798
2025-07-25T20:22:42.14609+02:00,0.348000,0.009481
2025-07-25T20:22:42.14709+02:00,0.349000,0.009199
2025-07-25T20:22:42.14809+02:00,0.350000,0.009139
2025-07-25T20:22:42.14909+02:00,0.351000,0.008990
2025-07-25T20:22:42.15009+02:00,0.352000,0.008825
2025-07-25T20:22:42.15109+02:00,0.353000,0.008884
2025-07-25T20:22:42.15209+02:00,0.354000,0.008873
2025-07-25T20:22:42.15309+02:00,0.355000,0.009092
2025-07-25T20:22:42.15409+02:00,0.356000,0.009096
2025-07-25T20:22:42.15509+02:00,0.357000,0.009346
2025-07-25T20:22:42.15609+02:00,0.358000,0.009354
2025-07-25T20:22:42.15709+02:00,0.359000,0.009494
2025-07-25T20:22:42.15809+02:00,0.360000,0.009579
2025-07-25T20:22:42.15909+02:00,0.361000,0.009579
2025-07-25T20:22:42.16009+02:00,0.362000,0.009502
2025-07-25T20:22:42.16109+02:00,0.363000,0.009396
2025-07-25T20:22:42.16209+02:00,0.364000,0.009298
2025-07-25T20:22:42.16309+02:00,0.365000,0.008901
2025-07-25T20:22:42.16409+02:00,0.366000,0.008852
2025-07-25T20:22:42.16509+02:00,0.367000,0.008483
2025-07-25T20:22:42.16609+02:00,0.368000,0.008142
2025-07-25T20:22:42.16709+02:00,0.369000,0.007885
2025-07-25T20:22:42.16809+02:00,0.370000,0.007553
2025-07-25T20:22:42.16909+02:00,0.371000,0.007259
2025-07-25T20:22:42.17009+02:00,0.372000,0.007247
2025-07-25T20:22:42.17109+02:00,0.373000,0.007064
2025-07-25T20:22:42.17209+02:00,0.374000,0.007061
2025-07-25T20:22:42.17309+02:00,0.375000,0.007049
2025-07-25T20:22:42.17409+02:00,0.376000,0.006929
2025-07-25T20:22:42.17509+02:00,0.377000,0.006943
2025-07-25T20:22:42.17609+02:00,0.378000,0.007033
2025-07-25T20:22:42.17709+02:00,0.379000,0.007065
2025-07-25T20:22:42.17809+02:00,0.380000,0.007073
2025-07-25T20:22:42.17909+02:00,0.381000,0.007041
2025-07-25T20:22:42.18009+02:00,0.382000,0.007021
2025-07-25T20:22:42.18109+02:00,0.383000,0.007060
2025-07-25T20:22:42.18209+02:00,0.384000,0.006934
2025-07-25T20:22:42.18309+02:00,0.385000,0.007105
2025-07-25T20:22:42.18409+02:00,0.386000,0.006947
2025-07-25T20:22:42.18509+02:00,0.387000,0.006994
2025-07-25T20:22:42.18609+02:00,0.388000,0.007043
2025-07-25T20:22:42.18709+02:00,0.389000,0.007139
2025-07-25T20:22:42.18809+02:00,0.390000,0.007368
2025-07-25T20:22:42.18909+02:00,0.391000,0.007478
2025-07-25T20:22:42.19009+02:00,0.392000,0.007806
2025-07-25T20:22:42.19109+02:00,0.393000,0.008155
2025-07-25T20:22:42.19209+02:00,0.394000,0.008589
2025-07-25T20:22:42.19309+02:00,0.395000,0.008981
2025-07-25T20:22:42.19409+02:00,0.396000,0.009459
2025-07-25T20:22:42.19509+02:00,0.397000,0.010001
2025-07-25T20:22:42.19609+02:00,0.398000,0.010445
2025-07-25T20:22:42.19709+02:00,0.399000,0.010912
2025-07-25T20:22:42.19809+02:00,0.400000,0.011268
2025-07-25T20:22:42.19909+02:00,0.401000,0.011542
2025-07-25T20:22:42.20009+02:00,0.402000,0.011886
2025-07-25T20:22:42.20109+02:00,0.403000,0.012088
2025-07-25T20:22:42.20209+02:00,0.404000,0.012207
2025-07-25T20:22:42.20309+02:00,0.405000,0.012338
2025-07-25T20:22:42.20409+02:00,0.406000,0.012415
2025-07-25T20:22:42.20509+02:00,0.407000,0.012399
2025-07-25T20:22:42.20609+02:00,0.408000,0.012359
2025-07-25T20:22:42.20709+02:00,0.409000,0.012283
2025-07-25T20:22:42.20809+02:00,0.410000,0.012176
2025-07-25T20:22:42.20909+02:00,0.411000,0.012042
2025-07-25T20:22:42.21009+02:00,0.412000,0.012076
2025-07-25T20:22:42.21109+02:00,0.413000,0.012242
2025-07-25T20:22:42.21209+02:00,0.414000,0.012350
2025-07-25T20:22:42.21309+02:00,0.415000,0.012341
2025-07-25T20:22:42.21409+02:00,0.416000,0.012443
2025-07-25T20:22:42.21509+02:00,0.417000,0.012620
2025-07-25T20:22:42.21609+02:00,0.418000,0.012643
2025-07-25T20:22:42.21709+02:00,0.419000,0.012804
2025-07-25T20:22:42.21809+02:00,0.420000,0.012735
2025-07-25T20:22:42.21909+02:00,0.421000,0.012774
2025-07-25T20:22:42.22009+02:00,0.422000,0.012759
2025-07-25T20:22:42.22109+02:00,0.423000,0.012738
2025-07-25T20:22:42.22209+02:00,0.424000,0.012669
2025-07-25T20:22:42.22309+02:00,0.425000,0.012516
2025-07-25T20:22:42.22409+02:00,0.426000,0.012338
2025-07-25T20:22:42.22509+02:00,0.427000,0.012061
2025-07-25T20:22:42.22609+02:00,0.428000,0.012032
2025-07-25T20:22:42.22709+02:00,0.429000,0.012037
2025-07-25T20:22:42.22809+02:00,0.430000,0.011996
2025-07-25T20:22:42.22909+02:00,0.431000,0.011899
2025-07-25T20:22:42.23009+02:00,0.432000,0.012130
2025-07-25T20:22:42.23109+02:00,0.433000,0.012020
2025-07-25T20:22:42.23209+02:00,0.434000,0.012288
2025-07-25T20:22:42.23309+02:00,0.435000,0.012355
2025-07-25T20:22:42.23409+02:00,0.436000,0.012706
2025-07-25T20:22:42.23509+02:00,0.437000,0.012766
2025-07-25T20:22:42.23609+02:00,0.438000,0.012872
2025-07-25T20:22:42.23709+02:00,0.439000,0.013065
2025-07-25T20:22:42.23809+02:00,0.440000,0.013242
2025-07-25T20:22:42.23909+02:00,0.441000,0.013062
2025-07-25T20:22:42.24009+02:00,0.442000,0.013076
2025-07-25T20:22:42.24109+02:00,0.443000,0.012866
2025-07-25T20:22:42.24209+02:00,0.444000,0.012604
2025-07-25T20:22:42.24309+02:00,0.445000,0.012348
2025-07-25T20:22:42.24409+02:00,0.446000,0.011938
2025-07-25T20:22:42.24509+02:00,0.447000,0.011744
2025-07-25T20:22:42.24609+02:00,0.448000,0.011328
2025-07-25T20:22:42.24709+02:00,0.449000,0.010829
2025-07-25T20:22:42.24809+02:00,0.450000,0.010440
2025-07-25T20:22:42.24909+02:00,0.451000,0.010089
2025-07-25T20:22:42.25009+02:00,0.452000,0.009894
2025-07-25T20:22:42.25109+02:00,0.453000,0.009565
2025-07-25T20:22:42.25209+02:00,0.454000,0.009226
2025-07-25T20:22:42.25309+02:00,0.455000,0.009138
2025-07-25T20:22:42.25409+02:00,0.456000,0.008837
2025-07-25T20:22:42.25509+02:00,0.457000,0.008611
2025-07-25T20:22:42.25609+02:00,0.458000,0.008450
2025-07-25T20:22:42.25709+02:00,0.459000,0.008290
2025-07-25T20:22:42.25809+02:00,0.460000,0.008186
2025-07-25T20:22:42.25909+02:00,0.461000,0.008046
2025-07-25T20:22:42.26009+02:00,0.462000,0.007751
2025-07-25T20:22:42.26109+02:00,0.463000,0.007466
2025-07-25T20:22:42.26209+02:00,0.464000,0.007388
