timestamp,time_offset,voltage
2025-07-25T20:22:42.00009+02:00,0.202000,1.183112
2025-07-25T20:22:42.00109+02:00,0.203000,1.205362
2025-07-25T20:22:42.00209+02:00,0.204000,1.227469
2025-07-25T20:22:42.00309+02:00,0.205000,1.230229
2025-07-25T20:22:42.00409+02:00,0.206000,1.223679
2025-07-25T20:22:42.00509+02:00,0.207000,1.238116
2025-07-25T20:22:42.00609+02:00,0.208000,1.227597
2025-07-25T20:22:42.00709+02:00,0.209000,1.212347
2025-07-25T20:22:42.00809+02:00,0.210000,1.211986
2025-07-25T20:22:42.00909+02:00,0.211000,1.208914
2025-07-25T20:22:42.01009+02:00,0.212000,1.220834
2025-07-25T20:22:42.01109+02:00,0.213000,1.224812
2025-07-25T20:22:42.01209+02:00,0.214000,1.230350
2025-07-25T20:22:42.01309+02:00,0.215000,1.226295
2025-07-25T20:22:42.01409+02:00,0.216000,1.245415
2025-07-25T20:22:42.01509+02:00,0.217000,1.243357
2025-07-25T20:22:42.01609+02:00,0.218000,1.249183
2025-07-25T20:22:42.01709+02:00,0.219000,1.256566
2025-07-25T20:22:42.01809+02:00,0.220000,1.262800
2025-07-25T20:22:42.01909+02:00,0.221000,1.268012
2025-07-25T20:22:42.02009+02:00,0.222000,1.273024
2025-07-25T20:22:42.02109+02:00,0.223000,1.252083
2025-07-25T20:22:42.02209+02:00,0.224000,1.256859
2025-07-25T20:22:42.02309+02:00,0.225000,1.245457
2025-07-25T20:22:42.02409+02:00,0.226000,1.231386
2025-07-25T20:22:42.02509+02:00,0.227000,1.219072
2025-07-25T20:22:42.02609+02:00,0.228000,1.201642
2025-07-25T20:22:42.02709+02:00,0.229000,1.197104
2025-07-25T20:22:42.02809+02:00,0.230000,1.187367
2025-07-25T20:22:42.02909+02:00,0.231000,1.175729
2025-07-25T20:22:42.03009+02:00,0.232000,1.197229
2025-07-25T20:22:42.03109+02:00,0.233000,1.204221
2025-07-25T20:22:42.03209+02:00,0.234000,1.213416
2025-07-25T20:22:42.03309+02:00,0.235000,1.222118
2025-07-25T20:22:42.03409+02:00,0.236000,1.259212
2025-07-25T20:22:42.03509+02:00,0.237000,1.268151
2025-07-25T20:22:42.03609+02:00,0.238000,1.294426
2025-07-25T20:22:42.03709+02:00,0.239000,1.299094
2025-07-25T20:22:42.03809+02:00,0.240000,1.296582
2025-07-25T20:22:42.03909+02:00,0.241000,1.306317
2025-07-25T20:22:42.04009+02:00,0.242000,1.300762
2025-07-25T20:22:42.04109+02:00,0.243000,1.288230
2025-07-25T20:22:42.04209+02:00,0.244000,1.251097
2025-07-25T20:22:42.04309+02:00,0.245000,1.225209
2025-07-25T20:22:42.04409+02:00,0.246000,1.206750
2025-07-25T20:22:42.04509+02:00,0.247000,1.162808
2025-07-25T20:22:42.04609+02:00,0.248000,1.115895
2025-07-25T20:22:42.04709+02:00,0.249000,1.074401
2025-07-25T20:22:42.04809+02:00,0.250000,1.032809
2025-07-25T20:22:42.04909+02:00,0.251000,1.004120
2025-07-25T20:22:42.05009+02:00,0.252000,0.976638
2025-07-25T20:22:42.05109+02:00,0.253000,0.946244
2025-07-25T20:22:42.05209+02:00,0.254000,0.917294
2025-07-25T20:22:42.05309+02:00,0.255000,0.903795
2025-07-25T20:22:42.05409+02:00,0.256000,0.879128
2025-07-25T20:22:42.05509+02:00,0.257000,0.859910
2025-07-25T20:22:42.05609+02:00,0.258000,0.835687
2025-07-25T20:22:42.05709+02:00,0.259000,0.824449
2025-07-25T20:22:42.05809+02:00,0.260000,0.810155
2025-07-25T20:22:42.05909+02:00,0.261000,0.799343
2025-07-25T20:22:42.06009+02:00,0.262000,0.768982
2025-07-25T20:22:42.06109+02:00,0.263000,0.740716
2025-07-25T20:22:42.06209+02:00,0.264000,0.714706
2025-07-25T20:22:42.06309+02:00,0.265000,0.698655
2025-07-25T20:22:42.06409+02:00,0.266000,0.674496
2025-07-25T20:22:42.06509+02:00,0.267000,0.643190
2025-07-25T20:22:42.06609+02:00,0.268000,0.638832
2025-07-25T20:22:42.06709+02:00,0.269000,0.621860
2025-07-25T20:22:42.06809+02:00,0.270000,0.623812
2025-07-25T20:22:42.06909+02:00,0.271000,0.621020
2025-07-25T20:22:42.07009+02:00,0.272000,0.633718
2025-07-25T20:22:42.07109+02:00,0.273000,0.631078
2025-07-25T20:22:42.07209+02:00,0.274000,0.671322
2025-07-25T20:22:42.07309+02:00,0.275000,0.683075
2025-07-25T20:22:42.07409+02:00,0.276000,0.726647
2025-07-25T20:22:42.07509+02:00,0.277000,0.757595
2025-07-25T20:22:42.07609+02:00,0.278000,0.780381
2025-07-25T20:22:42.07709+02:00,0.279000,0.822557
2025-07-25T20:22:42.07809+02:00,0.280000,0.836017
2025-07-25T20:22:42.07909+02:00,0.281000,0.872488
2025-07-25T20:22:42.08009+02:00,0.282000,0.886515
2025-07-25T20:22:42.08109+02:00,0.283000,0.883424
2025-07-25T20:22:42.08209+02:00,0.284000,0.888982
2025-07-25T20:22:42.08309+02:00,0.285000,0.901443
2025-07-25T20:22:42.08409+02:00,0.286000,0.889389
2025-07-25T20:22:42.08509+02:00,0.287000,0.894110
2025-07-25T20:22:42.08609+02:00,0.288000,0.875956
2025-07-25T20:22:42.08709+02:00,0.289000,0.881710
2025-07-25T20:22:42.08809+02:00,0.290000,0.863272
2025-07-25T20:22:42.08909+02:00,0.291000,0.856981
2025-07-25T20:22:42.09009+02:00,0.292000,0.859638
2025-07-25T20:22:42.09109+02:00,0.293000,0.874968
2025-07-25T20:22:42.09209+02:00,0.294000,0.880885
2025-07-25T20:22:42.09309+02:00,0.295000,0.907878
2025-07-25T20:22:42.09409+02:00,0.296000,0.919762
2025-07-25T20:22:42.09509+02:00,0.297000,0.927410
2025-07-25T20:22:42.09609+02:00,0.298000,0.961413
2025-07-25T20:22:42.09709+02:00,0.299000,0.964110
2025-07-25T20:22:42.09809+02:00,0.300000,0.997838
2025-07-25T20:22:42.09909+02:00,0.301000,1.011930
2025-07-25T20:22:42.10009+02:00,0.302000,1.020192
2025-07-25T20:22:42.10109+02:00,0.303000,1.014106
2025-07-25T20:22:42.10209+02:00,0.304000,1.031051
2025-07-25T20:22:42.10309+02:00,0.305000,1.030980
2025-07-25T20:22:42.10409+02:00,0.306000,1.030576
2025-07-25T20:22:42.10509+02:00,0.307000,1.035955
2025-07-25T20:22:42.10609+02:00,0.308000,1.052052
2025-07-25T20:22:42.10709+02:00,0.309000,1.058649
2025-07-25T20:22:42.10809+02:00,0.310000,1.071920
2025-07-25T20:22:42.10909+02:00,0.311000,1.106059
2025-07-25T20:22:42.11009+02:00,0.312000,1.129837
2025-07-25T20:22:42.11109+02:00,0.313000,1.165249
2025-07-25T20:22:42.11209+02:00,0.314000,1.197037
2025-07-25T20:22:42.11309+02:00,0.315000,1.238203
2025-07-25T20:22:42.11409+02:00,0.316000,1.281760
2025-07-25T20:22:42.11509+02:00,0.317000,1.313631
2025-07-25T20:22:42.11609+02:00,0.318000,1.350891
2025-07-25T20:22:42.11709+02:00,0.319000,1.385168
2025-07-25T20:22:42.11809+02:00,0.320000,1.423542
2025-07-25T20:22:42.11909+02:00,0.321000,1.438627
2025-07-25T20:22:42.12009+02:00,0.322000,1.443988
2025-07-25T20:22:42.12109+02:00,0.323000,1.460848
2025-07-25T20:22:42.12209+02:00,0.324000,1.452401
2025-07-25T20:22:42.12309+02:00,0.325000,1.447771
2025-07-25T20:22:42.12409+02:00,0.326000,1.417201
2025-07-25T20:22:42.12509+02:00,0.327000,1.401701
2025-07-25T20:22:42.12609+02:00,0.328000,1.374813
2025-07-25T20:22:42.12709+02:00,0.329000,1.357523
2025-07-25T20:22:42.12809+02:00,0.330000,1.338238
2025-07-25T20:22:42.12909+02:00,0.331000,1.296813
2025-07-25T20:22:42.13009+02:00,0.332000,1.287589
2025-07-25T20:22:42.13109+02:00,0.333000,1.272462
2025-07-25T20:22:42.13209+02:00,0.334000,1.244597
2025-07-25T20:22:42.13309+02:00,0.335000,1.238039
2025-07-25T20:22:42.13409+02:00,0.336000,1.228418
2025-07-25T20:22:42.13509+02:00,0.337000,1.205515
2025-07-25T20:22:42.13609+02:00,0.338000,1.199087
2025-07-25T20:22:42.13709+02:00,0.339000,1.177232
2025-07-25T20:22:42.13809+02:00,0.340000,1.157545
2025-07-25T20:22:42.13909+02:00,0.341000,1.154034
2025-07-25T20:22:42.14009+02:00,0.342000,1.129408
2025-07-25T20:22:42.14109+02:00,0.343000,1.095701
2025-07-25T20:22:42.14209+02:00,0.344000,1.056622
2025-07-25T20:22:42.14309+02:00,0.345000,1.044931
2025-07-25T20:22:42.14409+02:00,0.346000,1.000586
2025-07-25T20:22:42.14509+02:00,0.347000,0.976880
2025-07-25T20:22:42.14609+02:00,0.348000,0.942715
2025-07-25T20:22:42.14709+02:00,0.349000,0.915505
2025-07-25T20:22:42.14809+02:00,0.350000,0.909147
2025-07-25T20:22:42.14909+02:00,0.351000,0.895077
2025-07-25T20:22:42.15009+02:00,0.352000,0.882636
2025-07-25T20:22:42.15109+02:00,0.353000,0.884597
2025-07-25T20:22:42.15209+02:00,0.354000,0.882222
2025-07-25T20:22:42.15309+02:00,0.355000,0.909780
2025-07-25T20:22:42.15409+02:00,0.356000,0.910417
2025-07-25T20:22:42.15509+02:00,0.357000,0.929560
2025-07-25T20:22:42.15609+02:00,0.358000,0.935100
2025-07-25T20:22:42.15709+02:00,0.359000,0.953214
2025-07-25T20:22:42.15809+02:00,0.360000,0.959235
2025-07-25T20:22:42.15909+02:00,0.361000,0.956872
2025-07-25T20:22:42.16009+02:00,0.362000,0.949976
2025-07-25T20:22:42.16109+02:00,0.363000,0.937120
2025-07-25T20:22:42.16209+02:00,0.364000,0.925392
2025-07-25T20:22:42.16309+02:00,0.365000,0.890907
2025-07-25T20:22:42.16409+02:00,0.366000,0.882941
2025-07-25T20:22:42.16509+02:00,0.367000,0.852021
2025-07-25T20:22:42.16609+02:00,0.368000,0.813077
2025-07-25T20:22:42.16709+02:00,0.369000,0.790731
2025-07-25T20:22:42.16809+02:00,0.370000,0.755109
2025-07-25T20:22:42.16909+02:00,0.371000,0.728520
2025-07-25T20:22:42.17009+02:00,0.372000,0.722248
2025-07-25T20:22:42.17109+02:00,0.373000,0.705751
2025-07-25T20:22:42.17209+02:00,0.374000,0.702799
2025-07-25T20:22:42.17309+02:00,0.375000,0.702028
2025-07-25T20:22:42.17409+02:00,0.376000,0.689856
2025-07-25T20:22:42.17509+02:00,0.377000,0.696092
2025-07-25T20:22:42.17609+02:00,0.378000,0.700045
2025-07-25T20:22:42.17709+02:00,0.379000,0.705337
2025-07-25T20:22:42.17809+02:00,0.380000,0.705395
2025-07-25T20:22:42.17909+02:00,0.381000,0.706565
2025-07-25T20:22:42.18009+02:00,0.382000,0.700145
2025-07-25T20:22:42.18109+02:00,0.383000,0.705450
2025-07-25T20:22:42.18209+02:00,0.384000,0.696074
2025-07-25T20:22:42.18309+02:00,0.385000,0.710976
2025-07-25T20:22:42.18409+02:00,0.386000,0.692367
2025-07-25T20:22:42.18509+02:00,0.387000,0.700494
2025-07-25T20:22:42.18609+02:00,0.388000,0.702135
2025-07-25T20:22:42.18709+02:00,0.389000,0.713661
2025-07-25T20:22:42.18809+02:00,0.390000,0.736761
2025-07-25T20:22:42.18909+02:00,0.391000,0.745862
2025-07-25T20:22:42.19009+02:00,0.392000,0.777715
2025-07-25T20:22:42.19109+02:00,0.393000,0.818520
2025-07-25T20:22:42.19209+02:00,0.394000,0.856494
2025-07-25T20:22:42.19309+02:00,0.395000,0.901584
2025-07-25T20:22:42.19409+02:00,0.396000,0.944343
2025-07-25T20:22:42.19509+02:00,0.397000,1.000253
2025-07-25T20:22:42.19609+02:00,0.398000,1.042304
2025-07-25T20:22:42.19709+02:00,0.399000,1.093286
2025-07-25T20:22:42.19809+02:00,0.400000,1.130057
2025-07-25T20:22:42.19909+02:00,0.401000,1.161886
2025-07-25T20:22:42.20009+02:00,0.402000,1.194164
2025-07-25T20:22:42.20109+02:00,0.403000,1.218345
2025-07-25T20:22:42.20209+02:00,0.404000,1.221850
2025-07-25T20:22:42.20309+02:00,0.405000,1.239873
2025-07-25T20:22:42.20409+02:00,0.406000,1.240358
2025-07-25T20:22:42.20509+02:00,0.407000,1.243403
2025-07-25T20:22:42.20609+02:00,0.408000,1.235610
2025-07-25T20:22:42.20709+02:00,0.409000,1.225384
2025-07-25T20:22:42.20809+02:00,0.410000,1.215806
2025-07-25T20:22:42.20909+02:00,0.411000,1.211428
2025-07-25T20:22:42.21009+02:00,0.412000,1.211371
2025-07-25T20:22:42.21109+02:00,0.413000,1.219975
2025-07-25T20:22:42.21209+02:00,0.414000,1.236835
2025-07-25T20:22:42.21309+02:00,0.415000,1.228676
2025-07-25T20:22:42.21409+02:00,0.416000,1.249235
2025-07-25T20:22:42.21509+02:00,0.417000,1.262317
2025-07-25T20:22:42.21609+02:00,0.418000,1.259160
2025-07-25T20:22:42.21709+02:00,0.419000,1.282544
2025-07-25T20:22:42.21809+02:00,0.420000,1.273846
2025-07-25T20:22:42.21909+02:00,0.421000,1.272608
2025-07-25T20:22:42.22009+02:00,0.422000,1.276610
2025-07-25T20:22:42.22109+02:00,0.423000,1.277004
2025-07-25T20:22:42.22209+02:00,0.424000,1.264239
2025-07-25T20:22:42.22309+02:00,0.425000,1.248427
2025-07-25T20:22:42.22409+02:00,0.426000,1.232178
2025-07-25T20:22:42.22509+02:00,0.427000,1.207905
2025-07-25T20:22:42.22609+02:00,0.428000,1.202229
2025-07-25T20:22:42.22709+02:00,0.429000,1.203109
2025-07-25T20:22:42.22809+02:00,0.430000,1.198792
2025-07-25T20:22:42.22909+02:00,0.431000,1.182708
2025-07-25T20:22:42.23009+02:00,0.432000,1.205570
2025-07-25T20:22:42.23109+02:00,0.433000,1.199292
2025-07-25T20:22:42.23209+02:00,0.434000,1.223851
2025-07-25T20:22:42.23309+02:00,0.435000,1.230217
2025-07-25T20:22:42.23409+02:00,0.436000,1.265566
2025-07-25T20:22:42.23509+02:00,0.437000,1.271293
2025-07-25T20:22:42.23609+02:00,0.438000,1.289387
2025-07-25T20:22:42.23709+02:00,0.439000,1.309249
2025-07-25T20:22:42.23809+02:00,0.440000,1.318474
2025-07-25T20:22:42.23909+02:00,0.441000,1.307070
2025-07-25T20:22:42.24009+02:00,0.442000,1.311926
2025-07-25T20:22:42.24109+02:00,0.443000,1.288854
2025-07-25T20:22:42.24209+02:00,0.444000,1.261883
2025-07-25T20:22:42.24309+02:00,0.445000,1.230013
2025-07-25T20:22:42.24409+02:00,0.446000,1.193596
2025-07-25T20:22:42.24509+02:00,0.447000,1.174832
2025-07-25T20:22:42.24609+02:00,0.448000,1.134001
2025-07-25T20:22:42.24709+02:00,0.449000,1.082420
2025-07-25T20:22:42.24809+02:00,0.450000,1.040871
2025-07-25T20:22:42.24909+02:00,0.451000,1.004733
2025-07-25T20:22:42.25009+02:00,0.452000,0.983497
2025-07-25T20:22:42.25109+02:00,0.453000,0.952319
2025-07-25T20:22:42.25209+02:00,0.454000,0.920965
2025-07-25T20:22:42.25309+02:00,0.455000,0.911423
2025-07-25T20:22:42.25409+02:00,0.456000,0.885499
2025-07-25T20:22:42.25509+02:00,0.457000,0.858938
2025-07-25T20:22:42.25609+02:00,0.458000,0.846766
2025-07-25T20:22:42.25709+02:00,0.459000,0.825888
2025-07-25T20:22:42.25809+02:00,0.460000,0.817294
2025-07-25T20:22:42.25909+02:00,0.461000,0.806364
2025-07-25T20:22:42.26009+02:00,0.462000,0.770109
2025-07-25T20:22:42.26109+02:00,0.463000,0.745948
2025-07-25T20:22:42.26209+02:00,0.464000,0.735704
